clean_comment,BATTERY_Negative,BATTERY_Neutral,BATTERY_Positive,CAMERA_Negative,CAMERA_Neutral,CAMERA_Positive,DESIGN_Negative,DESIGN_Neutral,DESIGN_Positive,FEATURES_Negative,FEATURES_Neutral,FEATURES_Positive,GENERAL_Negative,GENERAL_Neutral,GENERAL_Positive,PERFORMANCE_Negative,PERFORMANCE_Neutral,PERFORMANCE_Positive,PRICE_Negative,PRICE_Neutral,PRICE_Positive,SCREEN_Negative,SCREEN_Neutral,SCREEN_Positive,SER&ACC_Negative,SER&ACC_Neutral,SER&ACC_Positive,STORAGE_Negative,STORAGE_Neutral,STORAGE_Positive
mua cho bố ở nhà nên phải dành 1 ngày để test mọi chức_năng trước khi đưa máy cho bố 4 64 pin trâu camera chụp trong điều_kiện đủ sáng cũng khá tốt dùng các tác_vụ bình_thường rất mượt sử_dụng chip snap 632 nên mấy cái này cũng không lo wifi cũng khá ổn_k thấy hiện_tượng bị mất sóng hoặc yếu mặc_dù ở trong phòng kín loa nghe khá tệ_màn hình_độ phân_giải không cao nên có_thể nhìn thấy điểm rỗ vân_tay có_vẻ k_nhạy và khung điện_thoại có_thể dễ_dàng bị bóc ra nhưng với giá 3 tr thì có_thể chấp_nhận được,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
nếu ai chưa mua hoặc đang ý_định mua thì đừng mua samsung a10s mà hàng ss ngày_càng đi xuống,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
trong chờ đột_phá của nokia mà sao vẫn thít nốt rùi nằm ở góc hơn là giọt nước ko có hộ trợ_sạc nhanh cũng hơi uổng tay phone thì vẫn một mẫu như cũ không thay_đổi gì nokia và sony anh_em một nhà,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy mua hồi 10 3 mà lỗi_pin với bị văng ứng_dụng rồi bàn_phím nhấn bị loạn lúc ra chữ lúc k có_khi nhấn cả chục lần ra đc 1 chữ nay ra đổi lấy máy mới để xem có bị lỗi nữa k mà sao máy lỗi_k cho đổi bù tiền mua máy khác nhỉ thấy cũng có mất_mát gì đâu,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy dùng ok mà sao loa nghe gọi rất nhỏ có phải do lỗi nhà_sản_xuất ko hay máy này nó vậy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vừa mua hôm_qua camera sau rất tối dù bật_độ sáng hết cỡ cho ra ảnh nhòe_thua cả con realme c2 cũ của mình,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ưu_điểm đẹp giá hợp_lý trải_nghiệm tốt chơi game ổn fb zalo đa_nhiệm mượt_k lag nhiều chế_độ tốt để trải_nghiệm ngon trg tầm giá nhược_điểm bắt wifi hơi yếu ngang con máy mobiistar chạy chip mt6737 giờ k còn bán nữa hơi buồn_độ sáng màn_hình hơi kém v thôi,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
chán và thất_vọng loa_rè và bé không nghe rõ tiếng kết_nối mạng lúc chập_chờn máy hay bị đơ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình mua dc 1 tháng rùi phải nói tiền nào của đó trên cả tuyệt_vời mua ở tgdd_nha mọi người phục_vụ ok lắm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
đt của mình mới mua đc 3 tháng tự_dưng_liệt cảm_ứng mình có gửi cho bên tgdd để họ bảo_hành nhưng bảo_hành 3 lần mất 1 tháng không thấy họ báo gì đi hỏi thì họ nói vẫn đang trong thời_gian bảo_hành bên họ chỉ hỗ_trợ gửi đi bảo_hành nên không biết gì đến bây_giờ vẫn chưa trả điện_thoại chán,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ngon bổ rẻ giao hàng nhanh chuyên_nghiệp đặt_hàng online lúc 8 h ngày 24 7 2020 nhận hàng lúc 10 h30 cùng ngày,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
mk ms mua con này theo mk thì con này rất tốt so vs tầm_giá này lâu_lâu lướt vẫn bị giật cái nhẹ xog rồi hết con này pin hơi hơi nhanh nhưng vẫn đủ trâu cho ae cày game camera thì rất ảo_ns chung là vs tầm_giá này con này có_thể ns là pro nhất ae còn đi hc mà tiền chỉ có khoảng này mà_lại muốn chiến_game ngon thì con này là phù_hợp nhất vs ae ở thời_điểm hiện_tại,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
máy quá giật lag_thua xa hàng tàu pin thì quá tệ_giá này mà chơi game giật lag_thua cả con nokia x5 2 tr của mình,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
moi mua mấy tháng sai càng lúc càng chán lâu_lâu cứ đơ_đơ giật_giật chẳng pk làm_gì cho hết,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chơi lq_mượt nhưng chơi nhiều thì sẽ bị tut fps rất nhiều hơi buồn chơi pubg_đồ họa mượt_cx nóng lên rất nhanh nghe mọi người nói ko nên cập_nhật miui nên thôi k cập_nhật nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mua máy cũ có 4 tr mà vẫn đẹp như mới nói_chung ok pin lâu chụp hình đẹp màn_hình sáng màu đẹp mượt còn vân tay ko có nhu_cầu sử_dụng nên ko đáng_giá,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
máy xài quá tốt mượt chơi game rất tốt_pin trâu loa nghe cũng đc kh quá tệ mua ngày 27 4 2020 đến nay kh có lỗi gì,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pin bền_sạc nhanh máy mượt_âm_thanh hay với giá này ăn_đứt các máy cùng phân_khúc,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
mình mới mua dc 1 tuần sáng nay máy báo k có dịch_vụ là máy bị j ạ vui_lòng trả_lời giúp mình nhé thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua cho mẹ xài 1 tuần giải_trí xem phim thì ok_pin cũng ok có cái rất tệ_trc và sao nó bị sáng hình_ảnh nhợt_nhạt còn gọi zalo mes line thì xấu đê_tiện như trắng đen_ý chán ghê mua tiết,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tại_sao quay video dưới điện_tuýp thì video lại có gợn sóng máy bắt sóng wifi và sóng điện_thoại khá kém chụp ảnh_bệt màu ảnh thì vỡ ngoài_ra thì pin_ổn không quá nóng khi sử_dụng màn_hình thì chấp_nhận việc không quá nịnh_mắt như các hãng khác nói_chung là bù_trừ mua máy chỉ vì pin trâu,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
đã sd khoảng 1 tháng pin ok chỉ nóng_máy khi sạc camera trước chụp hình quá tệ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy mới mua xài rất ngon liên_quân ff khỏi bàn màn_hình to_pin trâu chs liên_quân 5 trận ff 1 trận youtube face 1 tiếng còn 68 pin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
buồn quá ad ak mình mới mua chẳng_lẽ đem đợi máy khác a71 ram8 mà chơi liên_quân hay bị đơ nhiều lúc ẩn_danh mà có từng chiều gì đấu bò số tiền lộn mửa chiếc mấy cảm_thấy ko súng đang với số tiền bỏ ra ram8 mà chơi ko bằng ram4 với ram6 quả_thật vòng,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
điện_thoại chơi game bảo mượt_pin thì trâu chụp hình có gốc rộng rõ đẹp màn_hình to nhưng khong biết khi nào mới có ốp lưng ạ,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
quá thất_vọng mới mua 3 ngay cảm_ứng thì không nhạy còn bắt_wifi thì quá tệ_thua cả thần nokia 3 mà tui mua 2 năm trước hai thần để cạnh bên nhau thần_a20s bắt wifi không nổi thần nokia 3 thì chạy ầm_ầm nhìn mà mắt cười khoảng_cách xa khoản 20 m đến wifi chán thật,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sản_phẩm quá tệ mua về dùng cứ 6 h tối là t liên_tục khởi_động lại bực_hết cả mình,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình mới mua hơn 1 tuần nay pin sạc từ 4 lên 74 thì đứng im_kh lên pin nữa m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua tặng vợ thấy vợ thích_xài cũng ok tính_năng hiệu_năng thì ko biết vì vợ chỉ xài đơn_giản cơ_bản là đẹp ổn_định good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua gần 3 tháng nhưng thất_vọg khủng_khiếp đt chưa rớt 1 lần cưng nó hơn cưng ck mà k hỉu_màng hình_nhảy tùm bậy k bấm này nhảy kia lm như đt đã qua sử_dụng thời_gian ngắn_r bán lại hay sau chứ nhìn nó là chán,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dùng rất ổn_định nới chung đáng_giá tiền mua thiết_kế đt ổn mặt sau nhìn đẹp nhưng điểm trừ duy_nhất camera sau hơi lồi ra rẽ chày xước,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vừa mua xong máy ngon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy đẹp khỏe pin trâu từ ngày dùng đt đã từng xài mi4 redmi 5 plus giờ là redmi note 7 chưa bao_giờ thất_vọng với thương_hiệu xiaomi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
máy thì chụp hình đẹp_sạc cũng nhanh đó nhưng_mà sao sóng hay chập_chờn quá nhỉ,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm rất tốt_số với tầm giá nhận_diện khuôn_mặt cực nhanh vân tay nhạy màn_hình hiển_thị rõ_ràng cấu_hình cao và có rất nhiều tính_năng hữu_ích tiện_lợi cho người dùng mình đánh_giá cao oppo_camera thì chưa xuất_xắc lắm nhưng cũng ok,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
máy dùng rất tốt rất hài_lòng nhân_viên nhiệt_tình tư_vấn chơi game k nóng như lời đồn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
đệm_thoại mua hôm 21 7 mà chụp hình_cực xấu k hề nét đem ra thế_giới di_động thì cũng giải_quyết dc gì pin thì tuột nhanh nhạc chuông thì cài 3 bữa lại trở về nhạc chuông mặc_định ai có ý_định mua a92 này thì nên xem_xét kĩ lại,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mới vừa mua xong à máy rất đẹp bất_wifi tốt lưới wet mượt nhân_viên dmx tân_phú_thạnh huyện châu_thành hậu_giang rất nhiệt_tình mình thích nhất là chị ái,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mới mua hôm_qua xong nói_chung màn_hình to xem phim rất đã pin dùng cả ngày mới phải sạc vân tay ko nhạy mấy blutood hơi chập_chờn chơi game thì ổn ở mức mặc_định nhân_viên nhiệt_tình chu_đáo 5 sao,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
máy xài ngon_pin khá được_cái vừa chơi game vừa sạc máy vẫn không nóng màu xanh nhìn sang và cứng_cáp hơn màu trắng,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mua đc 3 tuần lần đầu_tiên đánh_giá 1 sản_phẩm quá tệ_vân tay kg xài đc máy chạy chậm ai có ý_định mua thì đừng nên mua thua con a6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dùng 2 tháng cảm_nhận như sau máy tốt dùng 4 năm sau không lỗi_thời cảm_biến vân tay rất nhạy không hổ_danh là hãng làm ra vân_tay trong màng_hình đầu_tiên pin trâu camera chụp đẹp chiến_game siêu_tốc máy không nóng tản_nhiệt tốt nói_chung mn nên mua thay_vì mua thương_hiệu ss hay oppo mình mua đt mua loại bền chứ ko mua thương_hiệu ok,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sản_phẩm tốt nhưng loa có dc một bên à ai chỉ cách khác_phục vs nhận_viên rất nhiệt_tình thank các anh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quá ngon cho số tiền bỏ ra dự_tính đợi 12 ra mua nhưng đợi lâu quá nên mua luôn pin thì phải nói trâu thật_sự trước giờ sài iphone chỉ e_ngại khoảng pin nhưng từ khi đổi qua con này thì quá là tuyệt_vời nếu có tiền mọi người nên mua con này sài ít xuống máy ít rớt_giá cấu_hình này sài thoải_mái thêm 3 4 năm nữa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
dùng được 1 tuần và có cảm_nhận sau các tác_vụ khi sử_dụng đều ổn con chip quá ngon_dù nhiều người chê nhưng vẫn đủ tốt để đáp_ứng các nhu_cầu lướt_web chơi game siêu_mượt dù game nặng không nóng_camera sau đẹp màn_hình to đẹp nịnh_mắt còn lại mọi thứ đều khiến mình hài_lòng,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
nói_chung rất tốt mà chỉ là mặt kính của bộ camera sau dễ trầy_xước,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau 3 ngày sử_dụng điện_thoại mượt_pin không được trâu như mong_đợi cấu_hình cũng mạnh có đều sạc lâu nhân_viên tư_vấn rất nhiệt_tình,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sau 1 tháng sd thì sp vẫn rất ngon_pin trâu tuy_nhiên khi ngủ lại bị tuột dluợng,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua duoc được 2 thang sài ok pin 1 5 ngày ko hối_hận khi mua em nó chụp ảnh ngon_xac quá nhanh,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua ba tháng rồi dùng ok vân tay nhiều lúc cũng không nhạy lắm hơi to lâu_lâu bị ngố phải khởi_động lại máy thả chậu nước không sao giờ cho tôi lựa_chọn lại tôi cũng vẫn chọn nó,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camera chu_p ok nói_chung_sản phâ m tô_t mới mua không biê t_sao pha i xài lâu da i mới bt đươ c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wifi bắt kém quá màn_hình chỉ xem 720 mong cải_thiện wifi sớm nhất ưu_tiên dùng hàng việt nhưng chất_lượng phải tạm ổn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
máy xài rất êm chạy nhanh mượt_pin trâu rất hài_lòng về sản_phẩm này chụp hình rất đẹp ban_đêm chụp rất sáng,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
800 k là đẹp kiểu máy_phụ đọc báo xem phim khi máy chính hết pin chứ hơn triệu nhiều máy cũ ngon lắm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
điện_thoại xài mới hơn 1 tháng mà chức_năng bluetooth đã bị hư mong nhà_sản_xuất xem_lại,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy ok đẹp pin trâu lo_tô sóng_khỏe mỗi tội chụp ảnh hơi_sấu nói_chung là cũng hài_lòng,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin trâu 60 pin xài đc 10 tiếng ở độ sáng 10 cam thì tàm tạm màu_sắc đẹp_độ hiển_thị hơi kém xem youtube xấu vl chỉ đc 720 p chơi game kém nóng máy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
máy dùng rất tốt mua đc hơn 2 tuần rồi chơi game rất mượt đôi pin thì không có dẫu_hiệu gì hết nói_chung trong tầm giá này thì quá tốt nhé,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cảm_nhận sau 3 ngày sử_dụng 2 ngày đầu thấy pin rất êm trâu tới ngày thứ 3 pin tụt khủng_khiếp k dùng cũng tụt k hiểu ln dùng đã tắt hết ứng_dụng chạy ngầm rồi mọi thứ còn lại k_chê vào đâu được,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tốt chưa thấy lỗi gì 20 pin dùng dc 3 h30p trâu vãi chơi game ổn vừa cập_nhật 11 0 3 thấy fix dc lỗi tự thoát app rồi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sao mình thấy ai cũng bình_luận phê_bình dòng sp này vậy nhỉ mình thấy xài quá ok mà không có lỗi j cả nói_chung dòng ss là mình luôn nghỉ đến đầu_tiên,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mới lấy tối nay đang cài cắm ít soft cơ_bản là nuột_pin lúc lấy 49 từ 9 h đến giờ on hoài vẫn còn 40 đợi đêm hết pin_sạc xem thế_nào,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy rất tốt chụp ảnh đẹp chơi game mượt rất tiếc là pin_tụt rất nhanh thời_lượng dùng chỉ được 5 6 giờ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sài lâu cha game hơi giật đấy hơi nóng máy_hơi chậm vài thứ tí nói_chung tạm ổn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm bị lỗi quá nhiều không hài_lòng máy dính lỗi update lỗi vân tay_không hài_lòng đánh_giá thấp,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
một sản_phẩm rất tốt so với tầm giá cấu_hình ngon_máy chạy ổn_định pin trâu mọi người nên mua ủng_hộ hàng việt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
quá chán máy tệ_lỡ mua đành chịu vân_tay kém ứng_dụng đang chạy tự_thoát rung_yếu,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
đổi 3 cá mà vẫn bị lỗi cả 3 lỗi camera lỗi màn_hình tùm_lum cái nhiễu màn_hình thường_xuyên,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mới mua 2 ngày cảm_thấy khá hài_lòng nhưng pin tuột nhanh hơn so với dự_kiến dù đã tắt hết thông_báo ứng_dụng ứng_dụng chạy ngầm và mạng khi không sử_dụng còn lại thì mọi thứ đều ổn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sao mình thấy có người cứ bảo_máy này dùng chán nhỉ mình mua được 1 tháng rồi thấy máy dùng được mà pin sạc đầy để qua đêm không bị hao_tý nào camera nét nhiều tính_năng hay điểm trừ là đôi_lúc mở khóa vân tay chưa nhạy lắm còn mở khóa khuôn_mặt được dùng máy không bị nóng nói_chung giá tiền ấy là được,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
nắp sau hơi ốp éc chả biết bị gì cấu_hình dủ sài chơi game cấu_hìh thấp ok_bin trâu đủ sài được 1 ngày,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm đẹp hiệu_năng chưa trải_nghiệm hết nên chưa biết nhân_viên khỏi nói vui_tính nhiệt_tình tận_tâm với khách_hàng mới lấy máy lúc tối tại đmx __tl43 _ bình_chiểu đối_diện ủy ban bạn trang nhân_viên xinh_gái vui_tính nhiẹt_tình thích bạn ấy mất cơ_hihi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
định ủng_hộ vinsmart nhưng vào thấy nhiều bạn kêu lỗi quá quay sang mua con này khá đẹp_bền đã rơi 1 lần úp mặt_sấp mặt xuống đất mà k chầy_xước pin trâu bắt_wifi mạnh rất ổn trong tầm giá,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vừa mua hôm_nay đánh_giá vào ngày đầu sử_dụng là pin rất trâu mượt_mà để chiến_game loa to nhưng khi max volume nghe cảm_giác hơi rè vân tay nhạy nhanh camera theo thằng ít chụp hình_như mình thì rất tuyệt_vời về set up máy theo ý của mình một_tí thì xài rất oke from redmi note 9 s with love,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
máy dùng tốt mọi thứ_ok nhưng một tg máy có hiện_tượng nóng và tụt pin hơi nhanh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau 1 tuần pin trâu cảm_ứng nhạy_nc mọi thứ như mong_đợi k giống như nhiều bạn phàn nàng cũng góp_ý này pin tụt nhanh nhìu khi máy_ban để ứng_dung chạy ngầm quá nhiều van_tay k_nhay do máy ban để độ sáng k đủ độ sáng,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin không như kì_vọng note 4 x trước onl screen 7 8 h nhưng máy này chỉ được 4 h nếu 3 g không game 660 nhưng đôi_khi vẫn khá lag chắc do cấu_hình sắp lỗi_thời rồi nhân_viên phục_vụ tốt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wow phải nói là chất từng đồng luôn đáng mua nhất trong các máy của samsung giả rẻ hiện_tại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mới mùa mà dùng chán quá sài_lầm khi mua mà ko xem kĩ_sản_phẩm một cái giá quá đắt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
máy lướt mượt_cấu_hình mạnh trong tầm giá camera chụp hình rõ tin_tưởng vivo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
sau khi trải_nghiệm khoảng 3 tháng thì rút ra 1 số điều sau thiết_kế đẹp màu tím đẹp vãi chưởng hiệu_năng mạnh_mẽ ram cao chạy mượt_sạc pin nhanh lắm màn_hình còn hơi ám_vàng màn cong lần đầu dùng nên hơi bỡ_ngỡ vẫn còn quảng_cáo ở app hệ_thống khá là bực nói_chung là đáng mua đáng dùng,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
máy chạy hơi chậm chụp hình ko nét thua con oppo f9 nữa mở khóa vân_tay khi được khi ko mở khóa khuôn_mặt ko_nhạy lắm nói_chung thất_vọng ko như quảng_cáo,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sau 1 ngày sử_dụng thì mình thấy pin cũng ko_bền lắm mình chỉ lướt fb thôi mà 1 phút đã xuống 3 buồn_buồn,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua trả_góp 50 lúc chiều sp tốt nv phục_vụ nhiệt_tình duyệt hồ_sơ chưa tới 10 p cho 5 sao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
điện_thoại ổn so với tầm giá tất_cả nhân_viên nhiệt_tình phục_vụ khách_hàng rất tốt cửa_hàng 292 âu_cơ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
